-2.07147e-06	1.45173	16.048
-2.07147e-06	1.44968	16.0064
-2.07147e-06	1.44765	15.9651
-2.07147e-06	1.44562	15.924
-2.07147e-06	1.4436	15.8831
-2.07147e-06	1.44159	15.8425
-2.07147e-06	1.43959	15.8021
-2.07147e-06	1.43759	15.7619
-2.07147e-06	1.43561	15.7219
-2.07147e-06	1.43363	15.6822
-2.07147e-06	1.43166	15.6426
-2.07147e-06	1.4297	15.6033
-2.07147e-06	1.42775	15.5643
-2.07147e-06	1.4258	15.5254
-2.07147e-06	1.42386	15.4868
-2.07147e-06	1.42194	15.4483
-2.07147e-06	1.42001	15.4101
-2.07147e-06	1.4181	15.3721
-2.07147e-06	1.4162	15.3344
-2.07147e-06	1.4143	15.2968
-2.07147e-06	1.41241	15.2595
-2.07147e-06	1.41053	15.2223
-2.07147e-06	1.40866	15.1854
-2.07147e-06	1.4068	15.1487
-2.07147e-06	1.40494	15.1122
-2.07147e-06	1.40309	15.0759
-2.07147e-06	1.40125	15.0399
-2.07147e-06	1.39941	15.004
-2.07147e-06	1.39759	14.9683
-2.07147e-06	1.39577	14.9329
-2.07147e-06	1.39396	14.8977
-2.07147e-06	1.39216	14.8626
-2.07147e-06	1.39036	14.8278
-2.07147e-06	1.38857	14.7932
-2.07147e-06	1.38679	14.7588
-2.07147e-06	1.38502	14.7245
-2.07147e-06	1.38326	14.6905
-2.07147e-06	1.3815	14.6567
-2.07147e-06	1.37975	14.6231
-2.07147e-06	1.37801	14.5897
-2.07147e-06	1.37627	14.5565
-2.07147e-06	1.37454	14.5235
-2.07147e-06	1.37282	14.4907
-2.07147e-06	1.37111	14.4581
-2.07147e-06	1.3694	14.4257
-2.07147e-06	1.36771	14.3934
-2.07147e-06	1.36602	14.3614
-2.07147e-06	1.36433	14.3296
-2.07147e-06	1.36265	14.2979
-2.07147e-06	1.36098	14.2665
-2.07147e-06	1.35932	14.2352
-2.07147e-06	1.35767	14.2042
-2.07147e-06	1.35602	14.1733
-2.07147e-06	1.35438	14.1426
-2.07147e-06	1.35274	14.1121
-2.07147e-06	1.35112	14.0818
-2.07147e-06	1.3495	14.0517
-2.07147e-06	1.34788	14.0218
-2.07147e-06	1.34628	13.992
-2.07147e-06	1.34468	13.9625
-2.07147e-06	1.34308	13.9331
-2.07147e-06	1.3415	13.9039
-2.07147e-06	1.33992	13.8749
-2.07147e-06	1.33835	13.8461
-2.07147e-06	1.33678	13.8174
-2.07147e-06	1.33522	13.789
-2.07147e-06	1.33367	13.7607
-2.07147e-06	1.33213	13.7326
-2.07147e-06	1.33059	13.7046
-2.07147e-06	1.32906	13.6769
-2.07147e-06	1.32753	13.6493
-2.07147e-06	1.32601	13.6219
-2.07147e-06	1.3245	13.5947
-2.07147e-06	1.32299	13.5676
-2.07147e-06	1.3215	13.5407
-2.07147e-06	1.32	13.514
-2.07147e-06	1.31852	13.4875
-2.07147e-06	1.31704	13.4611
-2.07147e-06	1.31557	13.4349
-2.07147e-06	1.3141	13.4089
-2.07147e-06	1.31264	13.3831
-2.07147e-06	1.31118	13.3574
-2.07147e-06	1.30974	13.3318
-2.07147e-06	1.3083	13.3065
-2.07147e-06	1.30686	13.2813
-2.07147e-06	1.30543	13.2563
-2.07147e-06	1.30401	13.2314
-2.07147e-06	1.30259	13.2067
-2.07147e-06	1.30118	13.1822
-2.07147e-06	1.29978	13.1578
-2.07147e-06	1.29838	13.1336
-2.07147e-06	1.29699	13.1095
-2.07147e-06	1.29561	13.0856
-2.07147e-06	1.29423	13.0619
-2.07147e-06	1.29285	13.0383
-2.07147e-06	1.29148	13.0149
-2.07147e-06	1.29012	12.9916
-2.07147e-06	1.28877	12.9685
-2.07147e-06	1.28742	12.9456
-2.07147e-06	1.28608	12.9228
-2.07147e-06	1.28474	12.9001
-2.07147e-06	1.28341	12.8776
-2.07147e-06	1.28208	12.8553
-2.07147e-06	1.28076	12.8331
-2.07147e-06	1.27945	12.811
-2.07147e-06	1.27814	12.7891
-2.07147e-06	1.27684	12.7674
-2.07147e-06	1.27554	12.7458
-2.07147e-06	1.27425	12.7243
-2.07147e-06	1.27296	12.703
-2.07147e-06	1.27168	12.6819
-2.07147e-06	1.27041	12.6608
-2.07147e-06	1.26914	12.64
-2.07147e-06	1.26788	12.6192
-2.07147e-06	1.26662	12.5987
-2.07147e-06	1.26537	12.5782
-2.07147e-06	1.26412	12.5579
-2.07147e-06	1.26288	12.5377
-2.07147e-06	1.26165	12.5177
-2.07147e-06	1.26042	12.4978
